2020-06-17,2020-06-17,AOA,3.7900,4.4200,4.3600,5.0000,3.0300,5.0000,2.8100,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,AOIL,6.1900,5.0000,5.2200,5.0000,6.3300,5.0000,4.3400,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,AOK,2.4600,4.7800,1.4200,5.0000,3.0300,5.0000,1.9200,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,AOM,2.5900,4.0200,1.8700,5.0000,3.0300,5.0000,2.8400,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,AOR,3.2300,4.3700,3.0300,5.0000,3.0300,5.0000,2.8900,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,ARCM,4.7100,3.3400,4.6100,5.0000,4.8900,5.0000,4.5700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,ARGT,7.1100,6.6000,6.9800,3.5800,3.7500,5.8600,6.3200,4.1000,45.8000,35.6000,27.0000,38.6000,34.5000,0.0000,72.7000,72.8000,47.3000,40.9139,30.5000,99.3000,32.5000,34.1000,49.1000,26.6000,64.2000,45.4000,32.8000,49.1000,76.7000,52.8000,C
2020-06-17,2020-06-17,ARKF,6.8000,3.5200,6.4200,5.0000,5.0200,7.5000,6.4100,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,ARKG,5.9500,4.6400,6.8900,1.4700,5.1800,3.6500,6.3600,7.1500,62.2000,74.7000,51.6000,64.8000,62.8000,63.0000,50.0000,87.1000,67.5000,65.1720,50.0000,50.0000,50.0000,100.0000,62.5000,24.2000,85.3000,54.8000,77.0000,54.7000,39.3000,57.0000,B
2020-06-17,2020-06-17,ARKK,6.0800,4.2700,7.6800,1.5400,5.3400,3.1800,6.3600,7.0800,62.0000,81.5000,62.5000,81.7000,75.9000,67.5000,71.6000,75.7000,71.6000,73.7653,50.0000,50.0000,50.0000,62.5000,53.1000,16.1000,84.6000,50.3000,86.4000,59.6000,39.3000,61.8000,B
2020-06-17,2020-06-17,ARKQ,5.8800,4.2200,6.6000,1.6700,5.3300,4.1400,6.3600,6.7400,59.9000,59.2000,59.5000,64.8000,62.1000,50.0000,50.0000,73.2000,58.1000,60.0987,50.0000,50.0000,50.0000,100.0000,62.5000,22.8000,83.3000,53.0000,67.1000,59.1000,39.3000,55.2000,B
2020-06-17,2020-06-17,ARKW,6.1700,3.9400,8.0900,1.8000,5.2800,3.3400,6.3600,7.1000,61.1000,84.9000,65.1000,65.9000,69.4000,62.5000,50.0000,65.4000,59.7000,64.5884,50.0000,50.0000,50.0000,100.0000,62.5000,2.9000,82.0000,42.4000,83.1000,57.7000,39.3000,60.0000,B
2020-06-17,2020-06-17,ASEA,5.5600,5.9300,3.1200,1.9300,4.1100,7.0200,6.6600,6.5800,58.6000,57.3000,51.1000,40.2000,46.9000,50.0000,15.8000,63.2000,44.4000,45.6162,69.6000,99.2000,97.3000,34.1000,75.0000,28.9000,80.7000,54.8000,9.7000,60.0000,76.7000,48.8000,B
2020-06-17,2020-06-17,ASET,4.7200,5.3900,3.5300,5.0000,3.3800,5.0000,5.4200,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,ASHR,5.3300,3.8400,5.5700,3.8200,5.8300,2.8400,5.9400,5.6800,52.8000,82.3000,70.8000,71.1000,73.2000,38.0000,56.8000,28.5000,40.3000,56.7650,50.0000,50.0000,50.0000,60.7000,52.7000,32.7000,61.8000,47.2000,93.2000,35.0000,0.0000,42.7000,C
2020-06-17,2020-06-17,ASHS,6.8500,4.6400,6.0600,3.7300,6.6500,5.1700,5.9400,5.4500,51.1000,87.7000,80.1000,59.2000,71.1000,0.0000,22.5000,29.6000,17.1000,44.1312,50.0000,50.0000,50.0000,100.0000,62.5000,35.2000,62.7000,48.9000,46.6000,59.6000,0.0000,35.4000,C
2020-06-17,2020-06-17,ASHX,5.9900,3.6600,4.0800,3.8000,6.3200,7.2300,5.7100,5.5700,50.0000,83.3000,75.0000,73.6000,76.0000,50.0000,50.0000,27.5000,42.1000,59.0395,50.0000,50.0000,50.0000,46.5000,49.1000,36.4000,62.0000,49.2000,5.4000,49.6000,0.0000,18.4000,C
2020-06-17,2020-06-17,ATMP,6.7500,7.7800,4.6500,5.0000,3.8600,4.6200,7.1300,3.9800,46.4000,16.1000,6.0000,3.0000,6.5000,50.0000,50.0000,86.7000,62.8000,34.6832,50.0000,50.0000,50.0000,65.0000,53.8000,50.0000,50.0000,50.0000,57.6000,50.0000,74.3000,60.6000,C
2020-06-17,2020-06-17,AUGR,4.9400,3.6500,1.7700,5.0000,6.3300,7.5000,4.5400,5.3800,50.7000,54.4000,72.4000,81.7000,73.4000,50.0000,50.0000,9.4000,35.8000,54.6092,50.0000,50.0000,50.0000,55.0000,51.2000,50.0000,50.0000,50.0000,50.0000,50.0000,0.0000,33.3000,C
2020-06-17,2020-06-17,AUSE,3.8100,2.7100,4.1400,5.0000,3.2700,5.0000,5.4400,3.7400,45.6000,66.0000,61.9000,70.7000,67.1000,50.0000,50.0000,14.9000,37.7000,52.4262,39.2000,4.9000,36.1000,52.2000,33.1000,50.0000,50.0000,50.0000,50.0000,50.0000,92.0000,64.0000,C
2020-06-17,2020-06-17,AUSF,5.5700,6.6600,5.5600,1.6600,3.8900,5.7800,3.6600,4.9500,51.2000,31.3000,13.2000,28.3000,24.4000,50.0000,29.8000,71.9000,51.6000,37.9731,50.0000,50.0000,50.0000,100.0000,62.5000,26.4000,83.4000,54.9000,34.3000,53.3000,76.7000,54.8000,C
2020-06-17,2020-06-17,AWTM,4.7200,5.0000,0.6100,5.0000,6.3300,7.5000,3.4700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
